zinc_id,smiles,ortholog_name,gene_name,affinity,chembldocid,title,reference.pubmed_id,reference.doi,reference.chembl_id,reference.journal,reference.year,pKi_numeric
ZINC000028563615,Cc1ccc(CN2CC[C@H](NC(=O)c3cccc(-c4cccs4)c3)C2)cc1,5HT2A_HUMAN,HTR2A,6.21,30407,,16168646.0,,CHEMBL1141940,Bioorg. Med. Chem. Lett.,2005.0,6.21
ZINC000029123304,O=C(CCCN1CCN(c2cccc(C(F)(F)F)c2)CC1)NCc1nc2cc(F)ccc2c(=O)n1-c1ccccc1,5HT2A_HUMAN,HTR2A,6.21,39203,,18083580.0,,CHEMBL1144677,Bioorg. Med. Chem.,2008.0,6.21
ZINC000039830248,CC(C)NCCCc1cccc2[nH]cc(S(=O)(=O)c3ccccc3)c12,5HT2A_HUMAN,HTR2A,5.22,49345,,19836247.0,,CHEMBL1152674,Bioorg. Med. Chem.,2009.0,5.22
ZINC000040957826,COc1cccc([C@H]2C[C@@H]2CN)c1,5HT2A_HUMAN,HTR2A,6.21,46215,,19284718.0,,CHEMBL1153382,J. Med. Chem.,2009.0,6.21
ZINC000103222956,CCCCn1c(NCCCN2CCN(c3ccccc3)CC2)nc2c1c(=O)n(C)c(=O)n2C,5HT2A_HUMAN,HTR2A,6.21,68989,,,10.1007/s00044-011-9555-y,CHEMBL3046932,Med Chem Res,2012.0,6.21
ZINC000001487593,Cc1cc2c(cc1C(F)(F)F)N(C(=O)Nc1ccc(OCc3ccccn3)nc1)CC2,5HT2A_HUMAN,HTR2A,6.2,30133,,16168649.0,,CHEMBL1143636,Bioorg. Med. Chem. Lett.,2005.0,6.2
ZINC000013586839,c1ccc2c(c1)cc1n2CCNC1,5HT2A_HUMAN,HTR2A,5.98,5088,,11755343.0,,CHEMBL1135367,Bioorg. Med. Chem. Lett.,2002.0,5.98
ZINC000013779423,O=C(Nc1cccnc1)N1CCc2c1ccc(Cl)c2Cl,5HT2A_HUMAN,HTR2A,6.2,51779,,20570529.0,10.1016/j.bmc.2010.05.017,CHEMBL1177649,Bioorg. Med. Chem.,2010.0,6.2
ZINC000028528168,COc1ccc(N2CCN(c3ccc(Cl)c(Cl)c3)C2=O)cc1OCCN1CCCCC1,5HT2A_HUMAN,HTR2A,6.2,30133,,16168649.0,,CHEMBL1143636,Bioorg. Med. Chem. Lett.,2005.0,6.2
ZINC000028568605,C[C@@H](Cn1ccc2ccc3ncccc3c21)NCc1ccccc1Cl,5HT2A_HUMAN,HTR2A,6.2,30606,,16257207.0,,CHEMBL1149379,Bioorg. Med. Chem. Lett.,2006.0,6.2
ZINC000028770344,CCc1ccc(N2CCN(Cc3c[nH]c4ncccc34)CC2)cc1,5HT2A_HUMAN,HTR2A,6.2,4234,,11378358.0,,CHEMBL1134077,Bioorg. Med. Chem. Lett.,2001.0,6.2
ZINC000043120044,O=C1N(CCN2Cc3ccccc3C2)CCN1c1cccc(Cl)c1,5HT2A_HUMAN,HTR2A,6.2,48022,,19560918.0,,CHEMBL1153053,Bioorg. Med. Chem. Lett.,2009.0,6.2
ZINC000045287381,O=C1C[C@@H](CN2CCC(C(=O)c3ccc(F)cc3)CC2)Cc2nc(-c3ccccc3)ncc21,5HT2A_HUMAN,HTR2A,6.2,48478,,19796944.0,,CHEMBL1154195,Bioorg. Med. Chem. Lett.,2009.0,6.2
ZINC000045287384,O=C1C[C@H](CN2CCC(C(=O)c3ccc(F)cc3)CC2)Cc2nc(-c3ccccc3)ncc21,5HT2A_HUMAN,HTR2A,6.2,48478,,19796944.0,,CHEMBL1154195,Bioorg. Med. Chem. Lett.,2009.0,6.2
ZINC000064454022,O=C(O)CC1CCN([C@H]2CC[C@]3(Cc4ccccc4Cc4ccccc43)C2)CC1,5HT2A_HUMAN,HTR2A,6.2,53898,,20942472.0,,CHEMBL1275351,J. Med. Chem.,2010.0,6.2
ZINC000064454024,O=C(O)CC1CCN([C@@H]2CC[C@@]3(Cc4ccccc4Cc4ccccc43)C2)CC1,5HT2A_HUMAN,HTR2A,6.2,53898,,20942472.0,,CHEMBL1275351,J. Med. Chem.,2010.0,6.2
ZINC000064454027,O=C(O)CC1CCN([C@@H]2CC[C@]3(Cc4ccccc4Cc4ccccc43)C2)CC1,5HT2A_HUMAN,HTR2A,6.2,53898,,20942472.0,,CHEMBL1275351,J. Med. Chem.,2010.0,6.2
ZINC000101177852,COc1ccccc1N1CCN(CCCON2C(=O)[C@@H]3[C@H]4C(=O)C[C@@](C)(C[C@H]4C)[C@H]3C2=O)CC1,5HT2A_HUMAN,HTR2A,6.2,46068,,18486277.0,,CHEMBL1152861,Eur. J. Med. Chem.,2009.0,6.2
ZINC000101177853,COc1ccccc1N1CCN(CCCON2C(=O)[C@@H]3[C@H]4C(=O)C[C@@](C)(C[C@@H]4C)[C@H]3C2=O)CC1,5HT2A_HUMAN,HTR2A,6.2,46068,,18486277.0,,CHEMBL1152861,Eur. J. Med. Chem.,2009.0,6.2
ZINC000101639426,O=C(O)[C@H]1[C@@H]2CN([C@H]3CC[C@@]4(Cc5ccccc5Cc5ccccc54)C3)C[C@@H]21,5HT2A_HUMAN,HTR2A,6.2,53898,,20942472.0,,CHEMBL1275351,J. Med. Chem.,2010.0,6.2
ZINC000101639432,O=C(O)[C@H]1[C@@H]2CN([C@H]3CC[C@]4(Cc5ccccc5Cc5ccccc54)C3)C[C@@H]21,5HT2A_HUMAN,HTR2A,6.2,53898,,20942472.0,,CHEMBL1275351,J. Med. Chem.,2010.0,6.2
ZINC000103231782,O=C1C[C@@H](CN2CCC(C(=O)c3ccc(F)cc3)CC2)Cc2cc(-c3ccccc3)ccc21,5HT2A_HUMAN,HTR2A,6.2,76481,,24316025.0,,CHEMBL3102756,Eur. J. Med. Chem.,2014.0,6.2
ZINC000103231785,O=C1C[C@H](CN2CCC(C(=O)c3ccc(F)cc3)CC2)Cc2cc(-c3ccccc3)ccc21,5HT2A_HUMAN,HTR2A,6.2,76481,,24316025.0,,CHEMBL3102756,Eur. J. Med. Chem.,2014.0,6.2
ZINC000253668061,COc1ccccc1N1CCN(CCCON2C(=O)[C@@H]3[C@H]4C(=O)C[C@@](C)(C[C@@H]4C)[C@@H]3C2=O)CC1,5HT2A_HUMAN,HTR2A,6.2,46068,,18486277.0,,CHEMBL1152861,Eur. J. Med. Chem.,2009.0,6.2
ZINC000253668068,COc1ccccc1N1CCN(CCCON2C(=O)[C@@H]3[C@H]4C(=O)C[C@@](C)(C[C@H]4C)[C@@H]3C2=O)CC1,5HT2A_HUMAN,HTR2A,6.2,46068,,18486277.0,,CHEMBL1152861,Eur. J. Med. Chem.,2009.0,6.2
ZINC000013589365,CN(C)CCSc1nc(-c2ccccc2)cs1,5HT2A_HUMAN,HTR2A,6.19,6588,,14741267.0,,CHEMBL1147426,Bioorg. Med. Chem. Lett.,2004.0,6.19
ZINC000045498138,CNCc1ccc(F)cc1Oc1ccc(Cl)c(Cl)c1,5HT2A_HUMAN,HTR2A,6.19,44897,,18948001.0,,CHEMBL1152152,Bioorg. Med. Chem. Lett.,2008.0,6.19
ZINC000066111717,Fc1ccccc1OC1CN(c2c3c(nc4ccnn24)CCNCC3)C1,5HT2A_HUMAN,HTR2A,6.19,54712,,21146986.0,,CHEMBL1641370,Bioorg. Med. Chem. Lett.,2011.0,6.19
ZINC000139456693,CN(C)[C@H]1Cc2ccccc2[C@H](c2cccc(-c3ccccc3)c2)C1,5HT2A_HUMAN,HTR2A,6.19,91105,,25703249.0,,CHEMBL3400036,Bioorg. Med. Chem.,2015.0,6.19
ZINC000045386894,COc1ccccc1N1CCN(CC[C@H](C)NS(=O)(=O)c2ccc3ccccc3c2)CC1,5HT2A_HUMAN,HTR2A,6.18,49591,,20096593.0,,CHEMBL1156889,Bioorg. Med. Chem.,2010.0,6.18
ZINC000045386897,COc1ccccc1N1CCN(CC[C@@H](C)NS(=O)(=O)c2ccc3ccccc3c2)CC1,5HT2A_HUMAN,HTR2A,6.18,49591,,20096593.0,,CHEMBL1156889,Bioorg. Med. Chem.,2010.0,6.18
ZINC000053297998,CCN1C(=N)N(C)/C(=C\c2c[nH]c3ccccc23)C1=O,5HT2A_HUMAN,HTR2A,6.18,51779,,20570529.0,10.1016/j.bmc.2010.05.017,CHEMBL1177649,Bioorg. Med. Chem.,2010.0,6.18
ZINC000058564022,COc1cccc(N2CCN(CCCNC(=O)c3cc(-c4ccccc4)n(C)c3C)CC2)c1OC,5HT2A_HUMAN,HTR2A,6.18,52205,,20637635.0,,CHEMBL1212860,Bioorg. Med. Chem.,2010.0,6.18
ZINC000000347781,Cc1c(CCN)c2cccc3c2n1CCC3,5HT2A_HUMAN,HTR2A,6.17,4176,,10853660.0,,CHEMBL1133355,Bioorg. Med. Chem. Lett.,2000.0,6.17
ZINC000001545255,O=C(NCCCCN1CCN(c2cccc(Cl)c2Cl)CC1)c1ccc2c(c1)Cc1ccccc1-2,5HT2A_HUMAN,HTR2A,6.17,36636,,17672446.0,,CHEMBL1148745,J. Med. Chem.,2007.0,6.17
ZINC000012359682,CNCc1cc(F)ccc1Oc1ccccc1,5HT2A_HUMAN,HTR2A,6.17,44897,,18948001.0,,CHEMBL1152152,Bioorg. Med. Chem. Lett.,2008.0,6.17
ZINC000013864334,N#Cc1ccc(CCOC(=O)NC2CCN(CCCC(c3ccc(F)cc3)c3ccc(F)cc3)CC2)cc1,5HT2A_HUMAN,HTR2A,6.17,16146,,11585444.0,,CHEMBL1134625,J. Med. Chem.,2001.0,6.17
ZINC000101177760,COc1ccccc1N1CCN(CCCON2C(=O)[C@@H]3[C@H]4C(C)=C[C@@](OC(C)=O)(C[C@H]4C)[C@H]3C2=O)CC1,5HT2A_HUMAN,HTR2A,6.17,46068,,18486277.0,,CHEMBL1152861,Eur. J. Med. Chem.,2009.0,6.17
ZINC000101177762,COc1ccccc1N1CCN(CCCON2C(=O)[C@@H]3[C@H]4C(C)=C[C@@](OC(C)=O)(C[C@@H]4C)[C@H]3C2=O)CC1,5HT2A_HUMAN,HTR2A,6.17,46068,,18486277.0,,CHEMBL1152861,Eur. J. Med. Chem.,2009.0,6.17
ZINC000169309777,CN1CCN2c3c(cccc31)[C@@H]1CN(CCNC(=O)c3ccc(F)cc3)CC[C@@H]12,5HT2A_HUMAN,HTR2A,6.17,82385,,24559051.0,,CHEMBL3232708,J. Med. Chem.,2014.0,6.17
ZINC000253665324,COc1ccccc1N1CCN(CCCON2C(=O)[C@@H]3[C@H]4C(C)=C[C@@](OC(C)=O)(C[C@@H]4C)[C@@H]3C2=O)CC1,5HT2A_HUMAN,HTR2A,6.17,46068,,18486277.0,,CHEMBL1152861,Eur. J. Med. Chem.,2009.0,6.17
ZINC000253665336,COc1ccccc1N1CCN(CCCON2C(=O)[C@@H]3[C@H]4C(C)=C[C@@](OC(C)=O)(C[C@H]4C)[C@@H]3C2=O)CC1,5HT2A_HUMAN,HTR2A,6.17,46068,,18486277.0,,CHEMBL1152861,Eur. J. Med. Chem.,2009.0,6.17
ZINC000001530649,Clc1cc(Cl)c(OCC#CI)cc1Cl,5HT2A_HUMAN,HTR2A,5.62,59306,DrugMatrix in vitro pharmacology data,,,CHEMBL1909046,,,5.62
ZINC000028711332,COc1ccccc1N1CCN(C[C@@H](O)CCNC(=O)c2ccc(-c3ccccn3)cc2)CC1,5HT2A_HUMAN,HTR2A,6.16,36636,,17672446.0,,CHEMBL1148745,J. Med. Chem.,2007.0,6.16
ZINC000028711333,COc1ccccc1N1CCN(C[C@H](O)CCNC(=O)c2ccc(-c3ccccn3)cc2)CC1,5HT2A_HUMAN,HTR2A,6.16,36636,,17672446.0,,CHEMBL1148745,J. Med. Chem.,2007.0,6.16
ZINC000096928121,CN1CCN(c2nc3c(c(N4CCSCC4)n2)CCNCC3)CC1,5HT2A_HUMAN,HTR2A,6.16,73887,,23537943.0,,CHEMBL2390866,Eur. J. Med. Chem.,2013.0,6.16
ZINC000096928126,CN1CCc2nc(N3CCN(C)CC3)nc(Nc3ccc(F)cc3)c2CC1,5HT2A_HUMAN,HTR2A,6.16,73887,,23537943.0,,CHEMBL2390866,Eur. J. Med. Chem.,2013.0,6.16
ZINC000096928811,COc1ccc(Nc2nc(N3CCN(c4ccc(F)cc4)CC3)nc3[nH]ncc23)cc1,5HT2A_HUMAN,HTR2A,6.16,73887,,23537943.0,,CHEMBL2390866,Eur. J. Med. Chem.,2013.0,6.16
ZINC000299853119,C=CCOc1ccc(F)cc1[C@@H]1C[C@H]1CN,5HT2A_HUMAN,HTR2A,6.16,91487,,25633969.0,,CHEMBL3414471,J. Med. Chem.,2015.0,6.16
ZINC000013473100,NC[C@@H]1Cc2ccccc2-c2ccccc21,5HT2A_HUMAN,HTR2A,6.15,16911,,11931619.0,,CHEMBL1135604,J. Med. Chem.,2002.0,6.15
ZINC000013473101,NC[C@H]1Cc2ccccc2-c2ccccc21,5HT2A_HUMAN,HTR2A,6.15,16911,,11931619.0,,CHEMBL1135604,J. Med. Chem.,2002.0,6.15
ZINC000013864326,N#Cc1ccc(CCOC(=O)N2CCN(CCCC(c3ccc(F)cc3)c3ccc(F)cc3)CC2)cc1,5HT2A_HUMAN,HTR2A,6.15,16146,,11585444.0,,CHEMBL1134625,J. Med. Chem.,2001.0,6.15
ZINC000026821744,Cc1ccccc1[C@@H]1C[C@@H](N(C)C)Cc2ccccc21,5HT2A_HUMAN,HTR2A,6.15,91105,,25703249.0,,CHEMBL3400036,Bioorg. Med. Chem.,2015.0,6.15
ZINC000035856082,CCc1cc(C)c2c(c1)[C@H]1CNC[C@@H]1NC2=O,5HT2A_HUMAN,HTR2A,6.15,72339,,23177783.0,,CHEMBL2331262,Bioorg. Med. Chem. Lett.,2013.0,6.15
ZINC000066262572,Cc1cc(N2CCN(C)CC2)c2c(c1)N(S(=O)(=O)c1ccc3ccccc3c1)[C@H](C)CC2=O,5HT2A_HUMAN,HTR2A,6.15,54562,,21190848.0,,CHEMBL1641464,Bioorg. Med. Chem. Lett.,2011.0,6.15
ZINC000066262575,Cc1cc(N2CCN(C)CC2)c2c(c1)N(S(=O)(=O)c1ccc3ccccc3c1)[C@@H](C)CC2=O,5HT2A_HUMAN,HTR2A,6.15,54562,,21190848.0,,CHEMBL1641464,Bioorg. Med. Chem. Lett.,2011.0,6.15
ZINC000169309785,Cc1ccn2c(=O)c(CCN3CC[C@H]4[C@@H](C3)c3cccc5c3N4CCN5C)c(C)nc2c1,5HT2A_HUMAN,HTR2A,6.15,82385,,24559051.0,,CHEMBL3232708,J. Med. Chem.,2014.0,6.15
ZINC000299858846,CN(C)/C=N/N=C/c1cn(S(=O)(=O)c2ccc(F)cc2)c2cccc([N+](=O)[O-])c12,5HT2A_HUMAN,HTR2A,6.15,91028,,25684421.0,,CHEMBL3397012,Bioorg. Med. Chem.,2015.0,6.15
ZINC000027729199,c1ccc(CNCC2c3ccccc3Cc3ccccc32)cc1,5HT2A_HUMAN,HTR2A,6.14,4682,,11266163.0,,CHEMBL1134215,Bioorg. Med. Chem. Lett.,2001.0,6.14
ZINC000028978554,C[C@@]1(c2cccc(OCc3ccccc3)c2)C(=O)Nc2cc(Cl)cc(Cl)c2C1=O,5HT2A_HUMAN,HTR2A,6.14,38231,,18053713.0,,CHEMBL1140794,Bioorg. Med. Chem. Lett.,2008.0,6.14
ZINC000028978558,C[C@]1(c2cccc(OCc3ccccc3)c2)C(=O)Nc2cc(Cl)cc(Cl)c2C1=O,5HT2A_HUMAN,HTR2A,6.14,38231,,18053713.0,,CHEMBL1140794,Bioorg. Med. Chem. Lett.,2008.0,6.14
ZINC000038001535,CNCc1ccccc1Oc1ccc(Cl)c(Cl)c1,5HT2A_HUMAN,HTR2A,6.14,44897,,18948001.0,,CHEMBL1152152,Bioorg. Med. Chem. Lett.,2008.0,6.14
ZINC000040899148,Cc1cccc(Cl)c1[C@H]1C[C@@H]1CN,5HT2A_HUMAN,HTR2A,6.14,46215,,19284718.0,,CHEMBL1153382,J. Med. Chem.,2009.0,6.14
ZINC000045367660,COc1ccc(S(=O)(=O)N(CCCN2CCN(c3cccc(C(F)(F)F)c3)CC2)CC2CC2)cc1,5HT2A_HUMAN,HTR2A,6.14,49591,,20096593.0,,CHEMBL1156889,Bioorg. Med. Chem.,2010.0,6.14
ZINC000045495384,CN(C)Cc1cc(N)ccc1Oc1ccc(Cl)c(Cl)c1,5HT2A_HUMAN,HTR2A,6.14,44897,,18948001.0,,CHEMBL1152152,Bioorg. Med. Chem. Lett.,2008.0,6.14
ZINC000000968266,OC(CCCN1CCCCC1)(c1ccccc1)c1ccccc1,5HT2A_HUMAN,HTR2A,5.59,59306,DrugMatrix in vitro pharmacology data,,,CHEMBL1909046,,,5.59
ZINC000028529215,O=C(N[C@H]1CCN(Cc2ccc(C(F)(F)F)cc2)C1)c1cccc(-c2cccs2)c1,5HT2A_HUMAN,HTR2A,6.13,30407,,16168646.0,,CHEMBL1141940,Bioorg. Med. Chem. Lett.,2005.0,6.13
ZINC000064527440,COc1c(C)nc(C)nc1C(=O)NCCCN1CCN(c2cccc(C)c2C)CC1,5HT2A_HUMAN,HTR2A,6.13,53537,,20933409.0,,CHEMBL1268978,Bioorg. Med. Chem. Lett.,2010.0,6.13
ZINC000101177481,COc1ccccc1N1CCN(CCCCN2C(=O)[C@@H]3[C@H]4C(C)=C[C@@](OC(C)=O)(C[C@H]4C)[C@H]3C2=O)CC1,5HT2A_HUMAN,HTR2A,6.13,46068,,18486277.0,,CHEMBL1152861,Eur. J. Med. Chem.,2009.0,6.13
ZINC000101177483,COc1ccccc1N1CCN(CCCCN2C(=O)[C@@H]3[C@H]4C(C)=C[C@@](OC(C)=O)(C[C@@H]4C)[C@H]3C2=O)CC1,5HT2A_HUMAN,HTR2A,6.13,46068,,18486277.0,,CHEMBL1152861,Eur. J. Med. Chem.,2009.0,6.13
ZINC000103224535,CN1CCc2c(c3cccc4c3n2Cc2ccccc2C4)C1,5HT2A_HUMAN,HTR2A,6.13,76537,,24365159.0,,CHEMBL3102773,Bioorg. Med. Chem. Lett.,2014.0,6.13
ZINC000253666596,COc1ccccc1N1CCN(CCCCN2C(=O)[C@@H]3[C@H]4C(C)=C[C@@](OC(C)=O)(C[C@H]4C)[C@@H]3C2=O)CC1,5HT2A_HUMAN,HTR2A,6.13,46068,,18486277.0,,CHEMBL1152861,Eur. J. Med. Chem.,2009.0,6.13
ZINC000253666606,COc1ccccc1N1CCN(CCCCN2C(=O)[C@@H]3[C@H]4C(C)=C[C@@](OC(C)=O)(C[C@@H]4C)[C@@H]3C2=O)CC1,5HT2A_HUMAN,HTR2A,6.13,46068,,18486277.0,,CHEMBL1152861,Eur. J. Med. Chem.,2009.0,6.13
ZINC000013535537,COc1ccc(Cl)cc1-c1cc(Cl)cc2c1N1CCNCC[C@H]1C2,5HT2A_HUMAN,HTR2A,6.12,5635,,12824036.0,,CHEMBL1136110,Bioorg. Med. Chem. Lett.,2003.0,6.12
ZINC000013535542,COc1ccc(Cl)cc1-c1cc(Cl)cc2c1N1CCNCC[C@@H]1C2,5HT2A_HUMAN,HTR2A,6.12,5635,,12824036.0,,CHEMBL1136110,Bioorg. Med. Chem. Lett.,2003.0,6.12
ZINC000013763987,CN(C)c1ccc(C(=C2C=CC(=[N+](C)C)C=C2)c2ccc(N(C)C)cc2)cc1,5HT2A_HUMAN,HTR2A,5.58,59306,DrugMatrix in vitro pharmacology data,,,CHEMBL1909046,,,5.58
ZINC000018847040,CCN(CC)CCC[C@@H](C)Nc1c2ccc(Cl)cc2nc2ccc(OC)cc12,5HT2A_HUMAN,HTR2A,5.57,59306,DrugMatrix in vitro pharmacology data,,,CHEMBL1909046,,,5.57
ZINC000018847041,CCN(CC)CCC[C@H](C)Nc1c2ccc(Cl)cc2nc2ccc(OC)cc12,5HT2A_HUMAN,HTR2A,5.57,59306,DrugMatrix in vitro pharmacology data,,,CHEMBL1909046,,,5.57
ZINC000022008119,CNCCCC(c1ccccc1)c1ccccc1,5HT2A_HUMAN,HTR2A,6.12,49240,,19700330.0,,CHEMBL1152569,Bioorg. Med. Chem.,2009.0,6.12
ZINC000028368232,c1ccc(-c2nc3ccc(CCN4CCN(c5ccccc5)CC4)cc3[nH]2)cc1,5HT2A_HUMAN,HTR2A,6.12,71409,,,10.1007/s00044-012-0055-5,CHEMBL3046886,Med Chem Res,2013.0,6.12
ZINC000034837617,CCN(CC)C(=O)[C@@H]1C=C2c3cccc4[nH]cc(c34)C[C@H]2N(C(=O)Nc2ccccc2)C1,5HT2A_HUMAN,HTR2A,6.12,48460,,19783143.0,,CHEMBL1154177,Bioorg. Med. Chem. Lett.,2009.0,6.12
ZINC000066099592,O=C1Cc2cc(OC3CN(c4c5c(nc6ccnn46)CCNCC5)C3)ccc2N1,5HT2A_HUMAN,HTR2A,6.12,54712,,21146986.0,,CHEMBL1641370,Bioorg. Med. Chem. Lett.,2011.0,6.12
ZINC000001853550,CN[C@H]1CC[C@@H](c2ccc(Cl)c(Cl)c2)c2ccccc21,5HT2A_HUMAN,HTR2A,5.56,59306,DrugMatrix in vitro pharmacology data,,,CHEMBL1909046,,,5.56
ZINC000013443458,N#Cc1cccc(NC(=O)NCCCN2CCC(Cc3ccccc3)CC2)c1,5HT2A_HUMAN,HTR2A,6.11,6736,,15026042.0,,CHEMBL1137845,Bioorg. Med. Chem. Lett.,2004.0,6.11
ZINC000028568278,C=CCN[C@@H](C)Cn1ccc2ccc3ncccc3c21,5HT2A_HUMAN,HTR2A,5.94,30606,,16257207.0,,CHEMBL1149379,Bioorg. Med. Chem. Lett.,2006.0,5.94
ZINC000040424285,NC[C@H]1C[C@@H]1c1ccc(Cl)cc1F,5HT2A_HUMAN,HTR2A,6.11,46215,,19284718.0,,CHEMBL1153382,J. Med. Chem.,2009.0,6.11
ZINC000101177456,COc1ccccc1N1CCN(CCCCN2C(=O)[C@@H]3[C@H]4C(=O)C[C@@](OC(C)=O)(CC4(C)C)[C@H]3C2=O)CC1,5HT2A_HUMAN,HTR2A,6.11,46068,,18486277.0,,CHEMBL1152861,Eur. J. Med. Chem.,2009.0,6.11
ZINC000195365907,COc1ccccc1N1CCN(CCCCN2C(=O)[C@@H]3[C@H]4C(=O)C[C@@](OC(C)=O)(CC4(C)C)[C@@H]3C2=O)CC1,5HT2A_HUMAN,HTR2A,6.11,46068,,18486277.0,,CHEMBL1152861,Eur. J. Med. Chem.,2009.0,6.11
ZINC000195365913,COc1ccccc1N1CCN(CCCCN2C(=O)[C@H]3[C@H]4C(=O)C[C@@](OC(C)=O)(CC4(C)C)[C@@H]3C2=O)CC1,5HT2A_HUMAN,HTR2A,6.11,46068,,18486277.0,,CHEMBL1152861,Eur. J. Med. Chem.,2009.0,6.11
ZINC000253665595,COc1ccccc1N1CCN(CCCCN2C(=O)[C@H]3[C@H]4C(=O)C[C@@](OC(C)=O)(CC4(C)C)[C@H]3C2=O)CC1,5HT2A_HUMAN,HTR2A,6.11,46068,,18486277.0,,CHEMBL1152861,Eur. J. Med. Chem.,2009.0,6.11
ZINC000000006014,O=c1cc(N2CCOCC2)oc2c(-c3ccccc3)cccc12,5HT2A_HUMAN,HTR2A,5.55,59306,DrugMatrix in vitro pharmacology data,,,CHEMBL1909046,,,5.55
ZINC000013764797,Cc1ccc2c(ccn2C[C@@H](C)N)c1,5HT2A_HUMAN,HTR2A,6.1,51779,,20570529.0,10.1016/j.bmc.2010.05.017,CHEMBL1177649,Bioorg. Med. Chem.,2010.0,6.1
ZINC000013764799,Cc1ccc2c(ccn2C[C@H](C)N)c1,5HT2A_HUMAN,HTR2A,6.1,51779,,20570529.0,10.1016/j.bmc.2010.05.017,CHEMBL1177649,Bioorg. Med. Chem.,2010.0,6.1
ZINC000013779422,O=C(Nc1cccnc1)N1CCc2ccc(Cl)cc21,5HT2A_HUMAN,HTR2A,6.1,51779,,20570529.0,10.1016/j.bmc.2010.05.017,CHEMBL1177649,Bioorg. Med. Chem.,2010.0,6.1
ZINC000028336646,CCN(C(=O)Cc1ccc(S(=O)(=O)N(C)C)cc1)C1CCN(CCC(c2ccccc2)c2ccccc2)CC1,5HT2A_HUMAN,HTR2A,6.1,20388,,15582404.0,,CHEMBL1145226,Bioorg. Med. Chem. Lett.,2005.0,6.1
ZINC000028889305,O=S(=O)(c1ccc(/C=C/c2ccncc2)nc1)c1ccccc1F,5HT2A_HUMAN,HTR2A,6.1,37466,,17314044.0,,CHEMBL1139157,Bioorg. Med. Chem. Lett.,2007.0,6.1
ZINC000029390189,COc1cccc(NC(=O)NCCCN2CCC[C@@H](CCc3ccccc3)C2)c1,5HT2A_HUMAN,HTR2A,6.1,6736,,15026042.0,,CHEMBL1137845,Bioorg. Med. Chem. Lett.,2004.0,6.1
ZINC000029390192,COc1cccc(NC(=O)NCCCN2CCC[C@H](CCc3ccccc3)C2)c1,5HT2A_HUMAN,HTR2A,6.1,6736,,15026042.0,,CHEMBL1137845,Bioorg. Med. Chem. Lett.,2004.0,6.1
ZINC000034507115,O=C1c2ccc(C(F)(F)F)cc2C[C@@H]2CNCCN12,5HT2A_HUMAN,HTR2A,6.1,74039,,23683593.0,,CHEMBL2396562,Bioorg. Med. Chem. Lett.,2013.0,6.1
ZINC000049032984,CCCn1c(-c2ccccc2)cc(C(=O)NCCCCN2CCN(c3cccc(C)c3C)CC2)c1C,5HT2A_HUMAN,HTR2A,6.1,50497,,20149649.0,,CHEMBL1154983,Bioorg. Med. Chem. Lett.,2010.0,6.1
ZINC000066252316,Cc1ccc2c(N3CCN(CCc4cccc(NS(C)(=O)=O)c4)CC3)cccc2n1,5HT2A_HUMAN,HTR2A,6.1,54329,,21053897.0,10.1021/jm100714c,CHEMBL1629528,J. Med. Chem.,2010.0,6.1
ZINC000066258692,Cc1ccc2c(N3CCN(CCc4cccc(N5CCOC5=O)c4)CC3)cccc2n1,5HT2A_HUMAN,HTR2A,6.1,54329,,21053897.0,10.1021/jm100714c,CHEMBL1629528,J. Med. Chem.,2010.0,6.1
ZINC000095575081,Cn1cc2c(OCC3CCN(CCc4ccccc4C(=O)O)CC3)nc3ccccc3c2c1,5HT2A_HUMAN,HTR2A,6.1,66633,,23043420.0,,CHEMBL2176961,J. Med. Chem.,2012.0,6.1
ZINC000103233598,COc1ccccc1N1CCN(CC[C@H]2CCc3ccc([N+](=O)[O-])cc3C2=O)CC1,5HT2A_HUMAN,HTR2A,6.1,76481,,24316025.0,,CHEMBL3102756,Eur. J. Med. Chem.,2014.0,6.1
ZINC000013535363,c1ccc2c(c1)C[C@H]1CCNCCN21,5HT2A_HUMAN,HTR2A,6.09,5635,,12824036.0,,CHEMBL1136110,Bioorg. Med. Chem. Lett.,2003.0,6.09
ZINC000013535367,c1ccc2c(c1)C[C@@H]1CCNCCN21,5HT2A_HUMAN,HTR2A,6.09,5635,,12824036.0,,CHEMBL1136110,Bioorg. Med. Chem. Lett.,2003.0,6.09
ZINC000034457470,COc1c(Cl)ccc2c1C(=O)N1CCNC[C@@H]21,5HT2A_HUMAN,HTR2A,6.09,35188,,17315987.0,,CHEMBL1142951,J. Med. Chem.,2007.0,6.09
ZINC000035907363,O=C(NCCCCN1CCN(c2ccccn2)CC1)c1cc2ccccc2cn1,5HT2A_HUMAN,HTR2A,6.09,89651,,25343529.0,,CHEMBL3351528,J. Med. Chem.,2014.0,6.09
ZINC000095580219,Fc1cccc2c1nc(OCC1CCN(CCCc3ccc(I)cc3)CC1)c1cccnc12,5HT2A_HUMAN,HTR2A,6.09,66679,,23102207.0,,CHEMBL2176996,J. Med. Chem.,2012.0,6.09
ZINC000000111168,COc1ccc(S(=O)(=O)N(C)C2CCN(C)CC2)cc1,5HT2A_HUMAN,HTR2A,6.08,60679,,22153942.0,,CHEMBL1932959,Bioorg. Med. Chem. Lett.,2012.0,6.08
